START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,HOUR,DAY,MONTH,DAYOFWEEK,DAYNAME,DURATION_MIN,SPEED
2016-11-12 14:22:00,2016-11-12 14:53:00,Business,West Berkeley,South,5.9,Meeting,14,12,11,5,Saturday,31.0,11.419354838709676
2016-11-12 15:14:00,2016-11-12 15:21:00,Business,South,Southwest Berkeley,0.8,Others,15,12,11,5,Saturday,7.0,6.857142857142858
2016-11-12 15:25:00,2016-11-12 15:36:00,Business,Berkeley,Emeryville,1.3,Others,15,12,11,5,Saturday,11.0,7.090909090909092
2016-11-12 15:40:00,2016-11-12 15:59:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,15,12,11,5,Saturday,19.0,11.684210526315791
2016-11-13 08:54:00,2016-11-13 09:02:00,Business,Central,Central,2.3,Others,8,13,11,6,Sunday,8.0,17.25
2016-11-13 09:27:00,2016-11-13 09:53:00,Business,Central,Central,2.6,Others,9,13,11,6,Sunday,26.0,6.0
2016-11-13 10:31:00,2016-11-13 10:37:00,Business,Central,Southside,1.9,Others,10,13,11,6,Sunday,6.0,18.999999999999996
2016-11-13 11:04:00,2016-11-13 11:16:00,Business,Southside,West Berkeley,2.1,Others,11,13,11,6,Sunday,12.0,10.5
2016-11-13 12:22:00,2016-11-13 12:51:00,Business,West Berkeley,Southside,4.0,Meeting,12,13,11,6,Sunday,29.0,8.275862068965518
2016-11-13 13:05:00,2016-11-13 13:11:00,Business,Southside,South Berkeley,0.9,Others,13,13,11,6,Sunday,6.0,9.0
2016-11-13 13:14:00,2016-11-13 13:18:00,Business,South Berkeley,Southside,0.9,Others,13,13,11,6,Sunday,4.0,13.5
2016-11-13 14:35:00,2016-11-13 14:46:00,Business,Southside,Central,2.4,Others,14,13,11,6,Sunday,11.0,13.090909090909092
2016-11-13 15:14:00,2016-11-13 15:24:00,Business,Central,Southside,1.9,Others,15,13,11,6,Sunday,10.0,11.4
2016-11-13 15:47:00,2016-11-13 15:59:00,Business,Southside,Central,1.9,Others,15,13,11,6,Sunday,12.0,9.499999999999998
2016-11-14 11:24:00,2016-11-14 12:13:00,Business,Berkeley,Mountain View,44.6,Customer Visit,11,14,11,0,Monday,49.0,54.61224489795919
2016-11-14 13:40:00,2016-11-14 14:33:00,Business,Mountain View,Berkeley,43.6,Customer Visit,13,14,11,0,Monday,53.0,49.35849056603774
2016-11-14 15:27:00,2016-11-14 15:36:00,Business,Berkeley,Emeryville,2.5,Others,15,14,11,0,Monday,9.0,16.666666666666668
2016-11-14 20:19:00,2016-11-14 20:30:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,20,14,11,0,Monday,11.0,20.181818181818183
2016-11-15 13:59:00,2016-11-15 14:06:00,Business,Berkeley,Oakland,5.1,Others,13,15,11,1,Tuesday,7.0,43.71428571428571
2016-11-15 14:09:00,2016-11-15 14:26:00,Business,Oakland,San Francisco,9.7,Temporary Site,14,15,11,1,Tuesday,17.0,34.23529411764706
2016-11-15 20:44:00,2016-11-15 21:00:00,Business,San Francisco,Berkeley,11.8,Temporary Site,20,15,11,1,Tuesday,16.0,44.25
2016-11-16 20:21:00,2016-11-16 20:27:00,Business,Berkeley,El Cerrito,2.3,Temporary Site,20,16,11,2,Wednesday,6.0,22.999999999999996
2016-11-16 22:52:00,2016-11-16 23:02:00,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,22,16,11,2,Wednesday,10.0,18.6
2016-11-17 10:13:00,2016-11-17 10:44:00,Business,Berkeley,Oakland,16.3,Customer Visit,10,17,11,3,Thursday,31.0,31.548387096774192
2016-11-18 20:09:00,2016-11-18 20:19:00,Business,Cary,Morrisville,3.1,Meal/Entertain,20,18,11,4,Friday,10.0,18.6
2016-11-18 21:23:00,2016-11-18 21:34:00,Business,Morrisville,Cary,5.2,Meal/Entertain,21,18,11,4,Friday,11.0,28.363636363636367
2016-11-18 21:56:00,2016-11-18 22:21:00,Business,Krendle Woods,Whitebridge,6.1,Meeting,21,18,11,4,Friday,25.0,14.639999999999999
2016-11-19 13:51:00,2016-11-19 14:10:00,Business,Cary,Durham,10.3,Meeting,13,19,11,5,Saturday,19.0,32.526315789473685
2016-11-19 14:30:00,2016-11-19 14:51:00,Business,Durham,Cary,10.5,Meeting,14,19,11,5,Saturday,21.0,30.000000000000004
2016-11-19 16:01:00,2016-11-19 16:06:00,Business,Cary,Cary,1.5,Others,16,19,11,5,Saturday,5.0,18.0
2016-11-19 16:27:00,2016-11-19 16:41:00,Business,Cary,Cary,1.8,Others,16,19,11,5,Saturday,14.0,7.714285714285714
2016-11-19 17:41:00,2016-11-19 17:54:00,Business,Cary,Apex,5.4,Errand/Supplies,17,19,11,5,Saturday,13.0,24.923076923076923
2016-11-19 21:14:00,2016-11-19 21:35:00,Business,Apex,Cary,5.4,Customer Visit,21,19,11,5,Saturday,21.0,15.42857142857143
2016-11-20 10:27:00,2016-11-20 11:32:00,Business,Cary,Cary,39.2,Between Offices,10,20,11,6,Sunday,65.0,36.18461538461539
2016-11-20 11:58:00,2016-11-20 12:28:00,Business,Cary,Cary,6.4,Customer Visit,11,20,11,6,Sunday,30.0,12.8
2016-11-20 14:58:00,2016-11-20 15:07:00,Business,Cary,Cary,2.7,Meeting,14,20,11,6,Sunday,9.0,18.000000000000004
2016-11-20 17:45:00,2016-11-20 18:37:00,Business,Cary,Cary,18.5,Errand/Supplies,17,20,11,6,Sunday,52.0,21.346153846153847
2016-11-21 13:37:00,2016-11-21 13:49:00,Business,Cary,Cary,2.5,Meal/Entertain,13,21,11,0,Monday,12.0,12.5
2016-11-21 14:34:00,2016-11-21 14:44:00,Business,Cary,Cary,2.1,Meal/Entertain,14,21,11,0,Monday,10.0,12.600000000000001
2016-11-21 17:50:00,2016-11-21 18:04:00,Business,Cary,Unknown Location,6.7,Errand/Supplies,17,21,11,0,Monday,14.0,28.714285714285715
2016-11-21 18:18:00,2016-11-21 18:27:00,Business,Unknown Location,Morrisville,3.5,Meal/Entertain,18,21,11,0,Monday,9.0,23.333333333333336
2016-11-21 18:43:00,2016-11-21 18:51:00,Business,Morrisville,Cary,3.4,Errand/Supplies,18,21,11,0,Monday,8.0,25.5
2016-11-22 15:12:00,2016-11-22 15:27:00,Business,Cary,Cary,5.5,Meeting,15,22,11,1,Tuesday,15.0,22.0
2016-11-22 15:31:00,2016-11-22 15:44:00,Business,Cary,Cary,4.1,Meeting,15,22,11,1,Tuesday,13.0,18.92307692307692
2016-11-22 15:51:00,2016-11-22 16:43:00,Business,Cary,Cary,12.7,Customer Visit,15,22,11,1,Tuesday,52.0,14.653846153846153
2016-11-22 18:18:00,2016-11-22 18:28:00,Business,Cary,Morrisville,3.0,Meal/Entertain,18,22,11,1,Tuesday,10.0,18.0
2016-11-22 21:02:00,2016-11-22 21:14:00,Business,Morrisville,Cary,3.5,Customer Visit,21,22,11,1,Tuesday,12.0,17.5
2016-11-23 15:34:00,2016-11-23 15:50:00,Business,Cary,Cary,5.9,Meal/Entertain,15,23,11,2,Wednesday,16.0,22.125
2016-11-23 16:18:00,2016-11-23 16:29:00,Business,Cary,Cary,1.9,Others,16,23,11,2,Wednesday,11.0,10.363636363636363
2016-11-23 16:49:00,2016-11-23 17:00:00,Business,Cary,Cary,3.3,Others,16,23,11,2,Wednesday,11.0,18.0
2016-11-23 18:37:00,2016-11-23 18:47:00,Business,Cary,Cary,1.3,Others,18,23,11,2,Wednesday,10.0,7.800000000000001
2016-11-25 11:47:00,2016-11-25 12:04:00,Business,Cary,Durham,10.3,Meeting,11,25,11,4,Friday,17.0,36.352941176470594
2016-11-25 13:13:00,2016-11-25 13:31:00,Business,Durham,Cary,11.1,Meeting,13,25,11,4,Friday,18.0,37.0
2016-11-26 15:54:00,2016-11-26 15:59:00,Business,Cary,Cary,1.4,Others,15,26,11,5,Saturday,5.0,16.8
2016-11-26 17:00:00,2016-11-26 17:12:00,Business,Cary,Apex,5.1,Meeting,17,26,11,5,Saturday,12.0,25.499999999999996
2016-11-26 17:36:00,2016-11-26 17:56:00,Business,Apex,Holly Springs,9.0,Meeting,17,26,11,5,Saturday,20.0,27.0
2016-11-26 18:29:00,2016-11-26 19:04:00,Business,Holly Springs,Cary,13.3,Between Offices,18,26,11,5,Saturday,35.0,22.8
2016-11-26 19:47:00,2016-11-26 19:54:00,Business,Cary,Cary,2.5,Errand/Supplies,19,26,11,5,Saturday,7.0,21.428571428571427
2016-11-27 15:59:00,2016-11-27 16:06:00,Business,Cary,Morrisville,3.3,Meal/Entertain,15,27,11,6,Sunday,7.0,28.285714285714285
2016-11-27 18:55:00,2016-11-27 19:09:00,Business,Morrisville,Cary,2.9,Others,18,27,11,6,Sunday,14.0,12.428571428571429
2016-11-30 11:03:00,2016-11-30 11:34:00,Business,Cary,Raleigh,8.5,Customer Visit,11,30,11,2,Wednesday,31.0,16.451612903225804
2016-11-30 11:53:00,2016-11-30 12:35:00,Business,Raleigh,Morrisville,6.7,Temporary Site,11,30,11,2,Wednesday,42.0,9.571428571428573
2016-11-30 12:43:00,2016-11-30 12:53:00,Business,Morrisville,Cary,3.1,Others,12,30,11,2,Wednesday,10.0,18.6
2016-12-01 07:44:00,2016-12-01 07:59:00,Business,Cary,Cary,5.5,Meeting,7,1,12,3,Thursday,15.0,22.0
2016-12-01 08:37:00,2016-12-01 08:53:00,Business,Cary,Cary,5.5,Errand/Supplies,8,1,12,3,Thursday,16.0,20.625
2016-12-01 18:00:00,2016-12-01 18:12:00,Business,Cary,Morrisville,2.9,Meal/Entertain,18,1,12,3,Thursday,12.0,14.499999999999998
2016-12-01 20:36:00,2016-12-01 20:46:00,Business,Morrisville,Cary,2.9,Customer Visit,20,1,12,3,Thursday,10.0,17.400000000000002
2016-12-02 12:12:00,2016-12-02 12:23:00,Business,Cary,Apex,5.1,Meal/Entertain,12,2,12,4,Friday,11.0,27.818181818181817
2016-12-02 13:07:00,2016-12-02 13:22:00,Business,Apex,Cary,5.3,Customer Visit,13,2,12,4,Friday,15.0,21.2
2016-12-02 20:41:00,2016-12-02 20:48:00,Business,Cary,Morrisville,3.3,Meal/Entertain,20,2,12,4,Friday,7.0,28.285714285714285
2016-12-02 22:59:00,2016-12-02 23:07:00,Business,Morrisville,Cary,3.0,Customer Visit,22,2,12,4,Friday,8.0,22.5
2016-12-03 18:35:00,2016-12-03 18:56:00,Business,Cary,Wake Co.,6.6,Errand/Supplies,18,3,12,5,Saturday,21.0,18.857142857142858
2016-12-03 19:08:00,2016-12-03 19:15:00,Business,Wake Co.,Morrisville,1.8,Others,19,3,12,5,Saturday,7.0,15.428571428571429
2016-12-03 20:31:00,2016-12-03 20:41:00,Business,Morrisville,Cary,3.0,Customer Visit,20,3,12,5,Saturday,10.0,18.0
2016-12-04 18:56:00,2016-12-04 19:03:00,Business,Cary,Morrisville,2.9,Meal/Entertain,18,4,12,6,Sunday,7.0,24.857142857142858
2016-12-04 20:23:00,2016-12-04 20:34:00,Business,Morrisville,Cary,3.4,Customer Visit,20,4,12,6,Sunday,11.0,18.545454545454547
2016-12-05 18:04:00,2016-12-05 18:17:00,Business,Cary,Cary,4.1,Others,18,5,12,0,Monday,13.0,18.92307692307692
2016-12-05 19:22:00,2016-12-05 19:37:00,Business,Cary,Cary,3.8,Meal/Entertain,19,5,12,0,Monday,15.0,15.2
2016-12-07 12:03:00,2016-12-07 12:32:00,Business,Cary,Cary,6.6,Meeting,12,7,12,2,Wednesday,29.0,13.655172413793103
2016-12-07 12:35:00,2016-12-07 12:46:00,Business,Cary,Cary,4.0,Meeting,12,7,12,2,Wednesday,11.0,21.81818181818182
2016-12-07 19:53:00,2016-12-07 20:13:00,Business,Cary,Cary,7.0,Customer Visit,19,7,12,2,Wednesday,20.0,21.0
2016-12-07 21:13:00,2016-12-07 21:50:00,Business,Cary,Cary,6.9,Meal/Entertain,21,7,12,2,Wednesday,37.0,11.18918918918919
2016-12-08 14:19:00,2016-12-08 14:32:00,Business,Cary,Cary,3.4,Errand/Supplies,14,8,12,3,Thursday,13.0,15.692307692307692
2016-12-08 14:53:00,2016-12-08 15:02:00,Business,Cary,Cary,3.4,Errand/Supplies,14,8,12,3,Thursday,9.0,22.666666666666668
2016-12-08 19:22:00,2016-12-08 19:27:00,Business,Cary,Cary,2.0,Meeting,19,8,12,3,Thursday,5.0,24.0
2016-12-08 21:26:00,2016-12-08 21:31:00,Business,Cary,Cary,2.0,Errand/Supplies,21,8,12,3,Thursday,5.0,24.0
2016-12-09 12:09:00,2016-12-09 12:24:00,Business,Cary,Apex,5.1,Errand/Supplies,12,9,12,4,Friday,15.0,20.4
2016-12-09 13:15:00,2016-12-09 13:43:00,Business,Apex,Cary,8.8,Temporary Site,13,9,12,4,Friday,28.0,18.857142857142858
2016-12-09 20:11:00,2016-12-09 20:34:00,Business,Cary,Cary,5.6,Meeting,20,9,12,4,Friday,23.0,14.60869565217391
2016-12-09 22:03:00,2016-12-09 22:57:00,Business,Cary,Cary,18.9,Customer Visit,22,9,12,4,Friday,54.0,20.999999999999996
2016-12-10 12:43:00,2016-12-10 13:16:00,Business,Cary,Fuquay-Varina,15.6,Meeting,12,10,12,5,Saturday,33.0,28.36363636363636
2016-12-10 14:42:00,2016-12-10 15:18:00,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,14,10,12,5,Saturday,36.0,26.0
2016-12-10 18:17:00,2016-12-10 18:27:00,Business,Cary,Morrisville,3.0,Meal/Entertain,18,10,12,5,Saturday,10.0,18.0
2016-12-10 22:09:00,2016-12-10 22:21:00,Business,Morrisville,Cary,3.1,Customer Visit,22,10,12,5,Saturday,12.0,15.5
2016-12-11 16:06:00,2016-12-11 16:16:00,Business,Cary,Morrisville,3.0,Meal/Entertain,16,11,12,6,Sunday,10.0,18.0
2016-12-11 19:05:00,2016-12-11 19:15:00,Business,Morrisville,Cary,4.8,Errand/Supplies,19,11,12,6,Sunday,10.0,28.8
2016-12-11 21:48:00,2016-12-11 21:56:00,Business,Cary,Cary,2.1,Errand/Supplies,21,11,12,6,Sunday,8.0,15.75
2016-12-12 13:22:00,2016-12-12 13:32:00,Business,Cary,Cary,3.1,Errand/Supplies,13,12,12,0,Monday,10.0,18.6
2016-12-12 13:36:00,2016-12-12 13:51:00,Business,Cary,Apex,4.4,Meal/Entertain,13,12,12,0,Monday,15.0,17.6
2016-12-12 14:26:00,2016-12-12 14:39:00,Business,Apex,Cary,4.7,Customer Visit,14,12,12,0,Monday,13.0,21.692307692307693
2016-12-12 17:51:00,2016-12-12 18:01:00,Business,Cary,Morrisville,3.0,Meal/Entertain,17,12,12,0,Monday,10.0,18.0
2016-12-12 20:48:00,2016-12-12 20:57:00,Business,Morrisville,Cary,3.0,Customer Visit,20,12,12,0,Monday,9.0,20.0
2016-12-13 18:19:00,2016-12-13 18:29:00,Business,Cary,Cary,4.2,Errand/Supplies,18,13,12,1,Tuesday,10.0,25.200000000000003
2016-12-13 20:20:00,2016-12-13 20:29:00,Business,Cary,Cary,4.1,Meal/Entertain,20,13,12,1,Tuesday,9.0,27.333333333333332
2016-12-14 16:52:00,2016-12-14 17:10:00,Business,Cary,Cary,3.4,Others,16,14,12,2,Wednesday,18.0,11.333333333333334
2016-12-14 17:22:00,2016-12-14 17:34:00,Business,Cary,Cary,3.3,Others,17,14,12,2,Wednesday,12.0,16.499999999999996
2016-12-14 17:50:00,2016-12-14 18:00:00,Business,Cary,Morrisville,3.0,Meal/Entertain,17,14,12,2,Wednesday,10.0,18.0
2016-12-14 20:24:00,2016-12-14 20:40:00,Business,Morrisville,Cary,3.1,Customer Visit,20,14,12,2,Wednesday,16.0,11.625
2016-12-15 14:20:00,2016-12-15 14:54:00,Business,Cary,Morrisville,10.6,Meeting,14,15,12,3,Thursday,34.0,18.705882352941178
2016-12-17 15:38:00,2016-12-17 16:12:00,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,15,17,12,5,Saturday,34.0,8.470588235294118
2016-12-17 17:19:00,2016-12-17 17:59:00,Business,Unknown Location,Unknown Location,5.3,Temporary Site,17,17,12,5,Saturday,40.0,7.95
2016-12-18 13:03:00,2016-12-18 13:41:00,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,13,18,12,6,Sunday,38.0,7.736842105263158
2016-12-18 16:38:00,2016-12-18 17:25:00,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,16,18,12,6,Sunday,47.0,13.02127659574468
2016-12-18 20:35:00,2016-12-18 21:04:00,Business,Unknown Location,Unknown Location,9.2,Others,20,18,12,6,Sunday,29.0,19.034482758620687
2016-12-19 09:08:00,2016-12-19 09:36:00,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,9,19,12,0,Monday,28.0,16.5
2016-12-19 10:15:00,2016-12-19 10:34:00,Business,Islamabad,Rawalpindi,5.9,Temporary Site,10,19,12,0,Monday,19.0,18.631578947368425
2016-12-19 13:04:00,2016-12-19 13:08:00,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,13,19,12,0,Monday,4.0,10.5
2016-12-19 13:24:00,2016-12-19 13:35:00,Business,Unknown Location,Unknown Location,1.3,Others,13,19,12,0,Monday,11.0,7.090909090909092
2016-12-19 14:07:00,2016-12-19 14:15:00,Business,Unknown Location,Unknown Location,2.5,Others,14,19,12,0,Monday,8.0,18.75
2016-12-19 14:18:00,2016-12-19 14:32:00,Business,Unknown Location,Unknown Location,5.3,Others,14,19,12,0,Monday,14.0,22.71428571428571
2016-12-19 14:37:00,2016-12-19 14:50:00,Business,Unknown Location,Unknown Location,5.4,Others,14,19,12,0,Monday,13.0,24.923076923076923
2016-12-19 15:09:00,2016-12-19 15:38:00,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,15,19,12,0,Monday,29.0,21.103448275862068
2016-12-19 16:50:00,2016-12-19 17:09:00,Business,Rawalpindi,Islamabad,7.2,Customer Visit,16,19,12,0,Monday,19.0,22.73684210526316
2016-12-19 19:05:00,2016-12-19 19:17:00,Business,Islamabad,Unknown Location,2.2,Others,19,19,12,0,Monday,12.0,11.0
2016-12-19 19:55:00,2016-12-19 20:30:00,Business,Unknown Location,Unknown Location,11.0,Meeting,19,19,12,0,Monday,35.0,18.857142857142858
2016-12-20 08:49:00,2016-12-20 09:24:00,Business,Unknown Location,Rawalpindi,12.0,Others,8,20,12,1,Tuesday,35.0,20.57142857142857
2016-12-20 10:30:00,2016-12-20 10:48:00,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,10,20,12,1,Tuesday,18.0,11.0
2016-12-20 11:30:00,2016-12-20 12:17:00,Business,Rawalpindi,Unknown Location,19.4,Meeting,11,20,12,1,Tuesday,47.0,24.76595744680851
2016-12-20 13:14:00,2016-12-20 13:20:00,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,13,20,12,1,Tuesday,6.0,17.0
2016-12-20 13:54:00,2016-12-20 14:17:00,Business,Unknown Location,Islamabad,5.7,Temporary Site,13,20,12,1,Tuesday,23.0,14.869565217391305
2016-12-20 16:14:00,2016-12-20 16:24:00,Business,Islamabad,Islamabad,1.8,Errand/Supplies,16,20,12,1,Tuesday,10.0,10.8
2016-12-20 16:56:00,2016-12-20 17:07:00,Business,Islamabad,Islamabad,1.4,Errand/Supplies,16,20,12,1,Tuesday,11.0,7.636363636363637
2016-12-20 18:47:00,2016-12-20 19:21:00,Business,Islamabad,Unknown Location,10.3,Customer Visit,18,20,12,1,Tuesday,34.0,18.176470588235297
2016-12-21 07:42:00,2016-12-21 08:10:00,Business,Unknown Location,Unknown Location,11.5,Meeting,7,21,12,2,Wednesday,28.0,24.642857142857142
2016-12-21 10:14:00,2016-12-21 10:30:00,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,10,21,12,2,Wednesday,16.0,18.375
2016-12-21 11:35:00,2016-12-21 11:49:00,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,11,21,12,2,Wednesday,14.0,15.0
2016-12-21 12:51:00,2016-12-21 13:33:00,Business,Unknown Location,Unknown Location,16.2,Meeting,12,21,12,2,Wednesday,42.0,23.142857142857142
2016-12-21 15:38:00,2016-12-21 15:49:00,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,15,21,12,2,Wednesday,11.0,10.90909090909091
2016-12-21 15:55:00,2016-12-21 16:05:00,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,15,21,12,2,Wednesday,10.0,12.600000000000001
2016-12-21 17:45:00,2016-12-21 17:54:00,Business,Islamabad,Islamabad,2.1,Meeting,17,21,12,2,Wednesday,9.0,14.000000000000002
2016-12-21 17:59:00,2016-12-21 18:31:00,Business,Islamabad,Unknown Location,7.2,Customer Visit,17,21,12,2,Wednesday,32.0,13.5
2016-12-21 19:49:00,2016-12-21 20:35:00,Business,Unknown Location,Rawalpindi,12.0,Meeting,19,21,12,2,Wednesday,46.0,15.652173913043477
2016-12-21 20:56:00,2016-12-21 23:42:00,Business,Rawalpindi,Unknown Location,103.0,Meeting,20,21,12,2,Wednesday,166.0,37.2289156626506
2016-12-22 15:40:00,2016-12-22 16:38:00,Business,Unknown Location,Unknown Location,32.3,Meeting,15,22,12,3,Thursday,58.0,33.41379310344827
2016-12-22 17:04:00,2016-12-22 17:20:00,Business,Unknown Location,Unknown Location,5.3,Customer Visit,17,22,12,3,Thursday,16.0,19.875
2016-12-22 17:27:00,2016-12-22 17:53:00,Business,Unknown Location,Unknown Location,11.6,Meeting,17,22,12,3,Thursday,26.0,26.769230769230766
2016-12-22 17:56:00,2016-12-22 18:29:00,Business,Unknown Location,Unknown Location,23.2,Meeting,17,22,12,3,Thursday,33.0,42.18181818181818
2016-12-22 18:31:00,2016-12-22 18:37:00,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,18,22,12,3,Thursday,6.0,32.0
2016-12-22 18:38:00,2016-12-22 18:47:00,Business,Unknown Location,Unknown Location,12.3,Temporary Site,18,22,12,3,Thursday,9.0,82.00000000000001
2016-12-22 19:04:00,2016-12-22 19:50:00,Business,Unknown Location,Lahore,14.0,Meeting,19,22,12,3,Thursday,46.0,18.26086956521739
2016-12-22 21:41:00,2016-12-22 21:53:00,Business,Lahore,Lahore,2.1,Meal/Entertain,21,22,12,3,Thursday,12.0,10.5
2016-12-22 23:27:00,2016-12-22 23:32:00,Business,Lahore,Lahore,2.1,Customer Visit,23,22,12,3,Thursday,5.0,25.200000000000003
2016-12-23 09:21:00,2016-12-23 09:41:00,Business,Lahore,Lahore,3.0,Meeting,9,23,12,4,Friday,20.0,9.0
2016-12-23 11:33:00,2016-12-23 11:58:00,Business,Lahore,Unknown Location,6.2,Meeting,11,23,12,4,Friday,25.0,14.879999999999999
2016-12-23 14:15:00,2016-12-23 15:25:00,Business,Unknown Location,Unknown Location,9.6,Meeting,14,23,12,4,Friday,70.0,8.228571428571428
2016-12-23 16:23:00,2016-12-23 16:34:00,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,16,23,12,4,Friday,11.0,7.090909090909092
2016-12-23 17:34:00,2016-12-23 18:27:00,Business,Unknown Location,Lahore,7.1,Meal/Entertain,17,23,12,4,Friday,53.0,8.037735849056604
2016-12-24 07:43:00,2016-12-24 08:04:00,Business,Lahore,Unknown Location,6.3,Meal/Entertain,7,24,12,5,Saturday,21.0,18.0
2016-12-24 09:19:00,2016-12-24 09:55:00,Business,Unknown Location,Lahore,10.7,Meal/Entertain,9,24,12,5,Saturday,36.0,17.833333333333332
2016-12-24 10:34:00,2016-12-24 10:53:00,Business,Lahore,Lahore,5.3,Meal/Entertain,10,24,12,5,Saturday,19.0,16.736842105263158
2016-12-24 12:51:00,2016-12-24 12:53:00,Business,Lahore,Lahore,1.6,Errand/Supplies,12,24,12,5,Saturday,2.0,48.0
2016-12-24 13:08:00,2016-12-24 13:29:00,Business,Lahore,Lahore,3.6,Errand/Supplies,13,24,12,5,Saturday,21.0,10.285714285714286
2016-12-24 17:12:00,2016-12-24 17:27:00,Business,Lahore,Lahore,1.7,Errand/Supplies,17,24,12,5,Saturday,15.0,6.8
2016-12-24 19:12:00,2016-12-24 19:27:00,Business,Lahore,Lahore,2.9,Meal/Entertain,19,24,12,5,Saturday,15.0,11.6
2016-12-24 22:04:00,2016-12-24 22:09:00,Business,Lahore,Lahore,0.6,Errand/Supplies,22,24,12,5,Saturday,5.0,7.2
2016-12-25 00:10:00,2016-12-25 00:14:00,Business,Lahore,Lahore,0.6,Errand/Supplies,0,25,12,6,Sunday,4.0,9.0
2016-12-25 19:15:00,2016-12-25 19:26:00,Business,Lahore,Lahore,2.3,Meal/Entertain,19,25,12,6,Sunday,11.0,12.545454545454545
2016-12-25 21:58:00,2016-12-25 22:04:00,Business,Lahore,Lahore,2.3,Meal/Entertain,21,25,12,6,Sunday,6.0,22.999999999999996
2016-12-26 08:30:00,2016-12-26 08:41:00,Business,Lahore,Lahore,3.2,Meal/Entertain,8,26,12,0,Monday,11.0,17.454545454545457
2016-12-26 09:05:00,2016-12-26 09:19:00,Business,Lahore,Lahore,6.2,Customer Visit,9,26,12,0,Monday,14.0,26.571428571428573
2016-12-26 10:15:00,2016-12-26 10:36:00,Business,Lahore,Lahore,7.7,Customer Visit,10,26,12,0,Monday,21.0,22.000000000000004
2016-12-26 11:29:00,2016-12-26 11:42:00,Business,Lahore,Lahore,3.8,Customer Visit,11,26,12,0,Monday,13.0,17.538461538461537
2016-12-26 13:09:00,2016-12-26 13:43:00,Business,Lahore,Unknown Location,7.9,Meeting,13,26,12,0,Monday,34.0,13.941176470588236
2016-12-27 07:02:00,2016-12-27 07:14:00,Business,Kar?chi,Kar?chi,4.9,Temporary Site,7,27,12,1,Tuesday,12.0,24.5
2016-12-27 08:37:00,2016-12-27 08:59:00,Business,Kar?chi,Kar?chi,5.0,Meal/Entertain,8,27,12,1,Tuesday,22.0,13.636363636363637
2016-12-27 12:53:00,2016-12-27 12:57:00,Business,Kar?chi,Kar?chi,0.6,Meal/Entertain,12,27,12,1,Tuesday,4.0,9.0
2016-12-27 14:49:00,2016-12-27 15:03:00,Business,Kar?chi,Unknown Location,3.1,Customer Visit,14,27,12,1,Tuesday,14.0,13.285714285714286
2016-12-27 16:34:00,2016-12-27 16:58:00,Business,Unknown Location,Kar?chi,7.9,Meeting,16,27,12,1,Tuesday,24.0,19.75
2016-12-27 19:19:00,2016-12-27 19:50:00,Business,Kar?chi,Kar?chi,5.5,Customer Visit,19,27,12,1,Tuesday,31.0,10.64516129032258
2016-12-28 08:34:00,2016-12-28 09:06:00,Business,Kar?chi,Unknown Location,10.3,Meal/Entertain,8,28,12,2,Wednesday,32.0,19.3125
2016-12-28 11:42:00,2016-12-28 12:12:00,Business,Unknown Location,Kar?chi,10.4,Errand/Supplies,11,28,12,2,Wednesday,30.0,20.8
2016-12-28 13:53:00,2016-12-28 14:01:00,Business,Kar?chi,Kar?chi,2.0,Errand/Supplies,13,28,12,2,Wednesday,8.0,15.0
2016-12-28 15:04:00,2016-12-28 15:39:00,Business,Kar?chi,Unknown Location,8.5,Meal/Entertain,15,28,12,2,Wednesday,35.0,14.571428571428571
2016-12-28 17:02:00,2016-12-28 17:16:00,Business,Unknown Location,Kar?chi,4.4,Errand/Supplies,17,28,12,2,Wednesday,14.0,18.857142857142858
2016-12-28 18:33:00,2016-12-28 18:56:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,18,28,12,2,Wednesday,23.0,9.91304347826087
2016-12-28 22:44:00,2016-12-28 23:18:00,Business,Kar?chi,Kar?chi,5.1,Errand/Supplies,22,28,12,2,Wednesday,34.0,9.0
2016-12-29 00:49:00,2016-12-29 01:06:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,0,29,12,3,Thursday,17.0,13.411764705882353
